1,0.327417027417
2,0.171572871573
515,7.21500721501e-05
4,0.0684704184704
86,0.00021645021645
6,0.0339105339105
7,0.0269841269841
8,0.0226551226551
9,0.0170274170274
522,7.21500721501e-05
11,0.0145021645022
12,0.0116883116883
13,0.00887445887446
526,7.21500721501e-05
15,0.00678210678211
16,0.00598845598846
17,0.00606060606061
530,7.21500721501e-05
3,0.0953102453102
20,0.00512265512266
21,0.00266955266955
22,0.00295815295815
23,0.00339105339105
24,0.0023088023088
2585,7.21500721501e-05
26,0.00295815295815
27,0.0021645021645
3612,7.21500721501e-05
1053,7.21500721501e-05
30,0.00180375180375
31,0.0021645021645
32,0.0024531024531
545,7.21500721501e-05
34,0.00180375180375
35,0.001443001443
36,0.0015873015873
8229,7.21500721501e-05
38,0.00180375180375
39,0.000577200577201
40,0.00151515151515
41,0.0010101010101
42,0.000937950937951
43,0.00122655122655
44,0.000937950937951
45,0.00108225108225
46,0.000937950937951
47,0.0010101010101
48,0.00108225108225
8241,7.21500721501e-05
50,0.000793650793651
51,0.000937950937951
52,0.0010101010101
53,0.000865800865801
54,0.000577200577201
55,0.000649350649351
56,0.0011544011544
57,0.000505050505051
1082,7.21500721501e-05
59,0.000505050505051
60,0.000505050505051
10,0.015367965368
574,7.21500721501e-05
575,7.21500721501e-05
64,0.000577200577201
96,0.0001443001443
8258,7.21500721501e-05
67,0.0004329004329
68,0.000649350649351
69,0.000577200577201
70,0.0004329004329
583,7.21500721501e-05
72,0.000793650793651
524,7.21500721501e-05
74,0.0004329004329
75,0.0001443001443
76,0.000721500721501
9293,7.21500721501e-05
78,7.21500721501e-05
781,7.21500721501e-05
80,0.00021645021645
81,0.00036075036075
1106,7.21500721501e-05
595,0.0001443001443
84,0.0004329004329
2645,7.21500721501e-05
2646,7.21500721501e-05
87,0.0002886002886
88,0.00036075036075
89,0.00021645021645
90,7.21500721501e-05
91,0.0002886002886
92,0.00021645021645
1210,7.21500721501e-05
94,0.00021645021645
95,0.000505050505051
344,7.21500721501e-05
1121,7.21500721501e-05
98,0.00021645021645
1123,7.21500721501e-05
100,0.00021645021645
101,0.0001443001443
102,7.21500721501e-05
103,0.0001443001443
104,0.00021645021645
188,0.00021645021645
106,7.21500721501e-05
107,0.0002886002886
620,7.21500721501e-05
109,0.0001443001443
110,0.0001443001443
111,0.00021645021645
112,7.21500721501e-05
113,0.0001443001443
114,7.21500721501e-05
19,0.0046176046176
116,0.0001443001443
117,7.21500721501e-05
118,0.0002886002886
105,0.0004329004329
120,0.00021645021645
121,0.0002886002886
122,0.0001443001443
123,7.21500721501e-05
636,7.21500721501e-05
125,0.00036075036075
126,0.0001443001443
639,7.21500721501e-05
128,0.0001443001443
129,7.21500721501e-05
130,0.0001443001443
8836,7.21500721501e-05
645,7.21500721501e-05
134,0.00021645021645
135,7.21500721501e-05
108,0.0001443001443
138,0.0002886002886
139,7.21500721501e-05
652,7.21500721501e-05
142,7.21500721501e-05
1645,7.21500721501e-05
1680,7.21500721501e-05
124,7.21500721501e-05
146,0.0001443001443
277,7.21500721501e-05
148,0.0001443001443
149,7.21500721501e-05
150,0.0001443001443
25,0.00324675324675
127,0.00021645021645
153,7.21500721501e-05
154,0.00021645021645
155,7.21500721501e-05
156,0.0002886002886
157,7.21500721501e-05
453,7.21500721501e-05
160,7.21500721501e-05
624,7.21500721501e-05
162,7.21500721501e-05
164,0.0001443001443
165,0.0001443001443
167,7.21500721501e-05
168,0.0001443001443
28,0.0021645021645
171,7.21500721501e-05
172,7.21500721501e-05
173,7.21500721501e-05
541,7.21500721501e-05
177,7.21500721501e-05
178,7.21500721501e-05
691,7.21500721501e-05
180,7.21500721501e-05
181,7.21500721501e-05
182,0.00021645021645
183,7.21500721501e-05
185,7.21500721501e-05
8890,7.21500721501e-05
700,7.21500721501e-05
2237,7.21500721501e-05
190,0.00021645021645
544,7.21500721501e-05
5314,7.21500721501e-05
195,7.21500721501e-05
196,7.21500721501e-05
709,7.21500721501e-05
710,7.21500721501e-05
33,0.0017316017316
200,7.21500721501e-05
3275,7.21500721501e-05
143,0.0001443001443
205,7.21500721501e-05
206,0.0001443001443
719,7.21500721501e-05
210,0.00021645021645
4307,7.21500721501e-05
8404,7.21500721501e-05
213,7.21500721501e-05
215,7.21500721501e-05
728,7.21500721501e-05
218,0.0001443001443
219,7.21500721501e-05
220,7.21500721501e-05
734,7.21500721501e-05
223,7.21500721501e-05
1248,7.21500721501e-05
225,7.21500721501e-05
739,7.21500721501e-05
1764,7.21500721501e-05
229,0.0001443001443
230,7.21500721501e-05
231,0.0001443001443
744,7.21500721501e-05
161,0.0001443001443
144,7.21500721501e-05
235,0.0001443001443
236,7.21500721501e-05
93,0.0001443001443
239,7.21500721501e-05
7921,7.21500721501e-05
242,0.0001443001443
1267,7.21500721501e-05
244,7.21500721501e-05
1784,7.21500721501e-05
251,7.21500721501e-05
253,7.21500721501e-05
605,7.21500721501e-05
257,0.0001443001443
770,7.21500721501e-05
771,7.21500721501e-05
261,7.21500721501e-05
262,0.00021645021645
263,7.21500721501e-05
145,7.21500721501e-05
267,7.21500721501e-05
268,7.21500721501e-05
269,7.21500721501e-05
270,7.21500721501e-05
272,7.21500721501e-05
2321,7.21500721501e-05
1811,7.21500721501e-05
302,7.21500721501e-05
280,7.21500721501e-05
282,7.21500721501e-05
133,0.0001443001443
289,0.0001443001443
197,0.0001443001443
291,7.21500721501e-05
58,0.000937950937951
49,0.00122655122655
301,7.21500721501e-05
2350,7.21500721501e-05
304,7.21500721501e-05
306,7.21500721501e-05
308,7.21500721501e-05
1246,7.21500721501e-05
137,7.21500721501e-05
314,7.21500721501e-05
315,7.21500721501e-05
317,7.21500721501e-05
321,7.21500721501e-05
5,0.0471861471861
324,7.21500721501e-05
140,7.21500721501e-05
330,7.21500721501e-05
331,7.21500721501e-05
336,7.21500721501e-05
1364,7.21500721501e-05
342,7.21500721501e-05
855,7.21500721501e-05
2392,7.21500721501e-05
859,7.21500721501e-05
349,7.21500721501e-05
351,7.21500721501e-05
367,7.21500721501e-05
353,0.0001443001443
1766,7.21500721501e-05
97,0.000577200577201
361,7.21500721501e-05
362,7.21500721501e-05
363,7.21500721501e-05
29,0.00209235209235
61,0.000721500721501
232,7.21500721501e-05
147,0.0001443001443
62,0.0001443001443
886,7.21500721501e-05
375,7.21500721501e-05
378,7.21500721501e-05
63,0.00036075036075
382,7.21500721501e-05
383,7.21500721501e-05
384,7.21500721501e-05
224,7.21500721501e-05
65,0.0002886002886
8072,7.21500721501e-05
396,0.0001443001443
66,0.00036075036075
152,7.21500721501e-05
410,7.21500721501e-05
411,7.21500721501e-05
413,7.21500721501e-05
18,0.00562770562771
418,7.21500721501e-05
419,7.21500721501e-05
932,7.21500721501e-05
14,0.00844155844156
71,0.00036075036075
433,7.21500721501e-05
243,7.21500721501e-05
73,0.00021645021645
441,7.21500721501e-05
159,0.00021645021645
1468,7.21500721501e-05
958,7.21500721501e-05
7621,7.21500721501e-05
455,7.21500721501e-05
8138,7.21500721501e-05
77,0.0004329004329
8440,7.21500721501e-05
37,0.001443001443
4563,7.21500721501e-05
469,7.21500721501e-05
8150,7.21500721501e-05
79,0.00021645021645
477,7.21500721501e-05
991,7.21500721501e-05
481,7.21500721501e-05
482,7.21500721501e-05
82,0.0001443001443
83,0.0001443001443
501,0.00021645021645
169,0.00021645021645
119,7.21500721501e-05
508,7.21500721501e-05
85,0.00021645021645
